status_id,permalink,post_type,sharetext,headline,link,full_picture,created_time,date,hour,page_total_likes,page_new_likes,post_impressions,post_reach,post_reach_fan_unique,post_reach_viral_unique,comments_on_post,likes_on_post,shares_on_post,total_comments,total_likes,total_shares,comments_on_shares,likes_on_shares,shares_on_shares,link_clicks,photo_view,video_play,other_clicks,post_negative_feedback,post_story_adds,post_stories,post_storytellers,post_consumptions,post_engaged_users,post_engaged_fan,post_video_complete_views_30s_autoplayed,post_video_complete_views_30s_clicked_to_play,post_video_complete_views_30s_organic,post_video_complete_views_30s_paid,post_video_complete_views_30s_unique,post_video_avg_time_watched,post_video_complete_views_organic_unique,post_video_length,post_video_views,post_video_views_autoplayed,post_video_views_clicked_to_play,post_video_views_10s_unique,post_video_views_10s_autoplayed,post_video_views_10s_clicked_to_play,post_video_views_10s_sound_on,post_video_views_sound_on,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40
150424302108405_213115919172576,https://www.facebook.com/150424302108405_213115919172576,link,"From Brazil, to the pages of Sports Illustrated's Swimsuit Edition.",The 2017 SI Swimsuit Model Is A Brazilian Bombshell,https://www.wearemitu.com/bad-hombres/meet-the-winner-of-the-2017-sports-illustrated-swimsuit-model-search/,https://external.xx.fbcdn.net/safe_image.php?d=AQBiaUgns_sRtXNb&url=https%3A%2F%2Fdd2d9j2i66w9u.cloudfront.net%2Fwp-content%2Fuploads%2F2017%2F03%2F29160345%2FScreen-Shot-2017-03-29-at-4.02.58-PM.png&_nc_hash=AQC6cF0H6uTg40l-,30/03/2017 14:00,30/03/2017,14:00,49261,2319,17624,11416,1102,10337,0,3,2,0,13,2,0,10,0,64,5,0,35,3,15,15,15,104,115,34,3,0,3,0,3,0,3,0,7,7,0,3,3,0,3,4,0.5714,1,1,1,1,0.7143,0.7143,0.5714,0.5714,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286
150424302108405_212639152553586,https://www.facebook.com/150424302108405_212639152553586,photo,"Girl, why you always lyin'?",Timeline Photos,https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/212639152553586/?type=3,https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17457327_212639152553586_4487650423866647285_n.jpg?oh=96ad4151f14b0f93ac10d2a6f7f77734&oe=5A2FD9E6,31/03/2017 11:00,31/03/2017,11:00,51611,2384,44388,30715,2723,27549,19,172,89,58,419,96,39,247,7,3,1011,0,181,3,573,573,517,1195,1480,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150424302108405_213214032496098,https://www.facebook.com/150424302108405_213214032496098,link,"""Lopez"" delivers on the humor","The Season 2 Premiere of ""Lopez"" Picked Up Where Last Season Ended And Looks To Be Even Better",https://www.wearemitu.com/bad-hombres/season-2-of-lopez-premiered-last-night-and-it-was-well-worth-the-wait/,https://scontent.xx.fbcdn.net/v/t45.1600-4/17617361_6079540937295_4822098450533318656_n.png?oh=520c16ab4e135e4d310a2c44e99a0428&oe=5A03CD9E,31/03/2017 14:00,31/03/2017,14:00,51611,2384,23974,15762,1784,13018,2,49,5,4,64,5,2,15,0,65,4,0,56,3,73,73,69,125,176,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150424302108405_213177325833102,https://www.facebook.com/150424302108405_213177325833102,photo,Pos NiEntiendo :joy: .,Timeline Photos,https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/213177325833102/?type=3,https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17626660_213177325833102_491092522999843402_n.jpg?oh=31a7cefae0e90c683285ee2810f255a4&oe=5A38C111,1/04/2017 11:00,1/04/2017,11:00,52194,1020,3680757,2340927,17316,2333979,649,1610,14756,5415,68987,14984,4766,67377,228,160,31903,0,35693,64,89386,89386,78483,67756,116527,2556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150424302108405_213216605829174,https://www.facebook.com/150424302108405_213216605829174,link,"Two men enter, one man pees...",Poll: How Well Do You Know Men's Room Etiquette?,https://www.wearemitu.com/bad-hombres/urine-for-a-treat-because-this-is-likely-the-best-poll-on-mens-room-etiquette-that-youll-ever-take/,https://scontent.xx.fbcdn.net/v/t45.1600-4/17266724_6075002653909_4071495762427510784_n.png?oh=2895ffa87cb2c62db1866fa0047908a9&oe=5A384DE7,1/04/2017 14:00,1/04/2017,14:00,52194,1020,28353,18543,1406,16592,1,8,1,3,17,1,2,9,0,76,26,0,74,1,21,21,19,176,171,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150424302108405_213161919167976,https://www.facebook.com/150424302108405_213161919167976,photo,King of the accordion!,Timeline Photos,https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/213161919167976/?type=3,https://scontent.xx.fbcdn.net/v/t1.0-9/17498566_213161919167976_4136360004419170671_n.jpg?oh=3ad36e58c6e384ce0dea5174bc0348b7&oe=5A34B715,2/04/2017 11:00,2/04/2017,11:00,53027,452,37463,26241,2542,23863,14,168,63,45,299,67,31,131,4,3,1073,0,143,5,411,411,362,1219,1376,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150424302108405_213065432510958,https://www.facebook.com/150424302108405_213065432510958,link,"""Holy crap!""",This Flash-Animated Cartoon Character Got Me Through College,https://www.wearemitu.com/bad-hombres/luchador-masks-in-pop-culture-history-strong-bad/,https://scontent.xx.fbcdn.net/v/t45.1600-4/17616699_6074980984509_7483267437039714304_n.png?oh=d2a2e393c2de495c7c0ed7a75a26c203&oe=5A31FFD3,2/04/2017 14:00,2/04/2017,14:00,53027,452,20239,12828,1254,10800,4,28,11,9,40,11,5,12,0,38,21,0,36,3,60,60,50,95,133,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150424302108405_213201589164009,https://www.facebook.com/150424302108405_213201589164009,video,The elotero needs to sell elote pizza!,,https://www.facebook.com/WeAreBadHombres/videos/213201589164009/,https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/17695606_213201599164008_9145681704877293568_n.jpg?oh=2fa7b8ea57da8098644ccd426266f825&oe=59EB1E3C,2/04/2017 16:05,2/04/2017,16:05,53027,452,4524071,2594522,38190,2412873,3694,4624,9150,14394,22476,9364,10700,17852,214,204,968,36915,154053,266,46234,46234,35454,192140,153496,6298,181364,22753,203881,236,200762,12250,51653,142526,766103,733805,32298,343682,319733,26813,140829,187094,0.8892,1,0.6404,0.4582,0.3791,0.3433,0.3247,0.307,0.295,0.2852,0.2725,0.261,0.253,0.2465,0.2379,0.2196,0.2076,0.2008,0.1929,0.1868,0.1797,0.1742,0.167,0.1581,0.147,0.13,0.1233,0.1183,0.1126,0.1043,0.0994,0.0962,0.0895,0.087,0.0849,0.0817,0.0784,0.0771,0.0759,0.0731,0.041
150424302108405_215355245615310,https://www.facebook.com/150424302108405_215355245615310,photo,I'll be right there!,Timeline Photos,https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/215355245615310/?type=3,https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17799110_215355245615310_3468201314928674759_n.jpg?oh=5538a67fcca4a709873eebdd17d32662&oe=59FFA53D,3/04/2017 11:00,3/04/2017,11:00,54726,1740,41560,28660,2464,26327,33,191,112,86,473,114,53,282,2,5,1082,0,231,1,673,673,601,1318,1746,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150424302108405_215492575601577,https://www.facebook.com/150424302108405_215492575601577,link,"""Latino Men really do get a bad rap.""",This Is How The Media Portrays Latino Men And Here's What We Can Do About It,https://www.wearemitu.com/bad-hombres/this-is-how-the-media-portrays-latino-men-and-heres-what-we-can-do-about-it/,https://scontent.xx.fbcdn.net/v/t45.1600-4/17616541_23842560132450117_2122020908615860224_n.jpg?oh=e6a1cd0a0be17ab36cb5d2150b30e5a2&oe=5A02EA8E,3/04/2017 17:00,3/04/2017,17:00,54726,1740,306060,184788,3329,182577,4,30,32,147,236,32,143,206,0,1569,274,0,2499,5,415,415,346,4342,3624,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
