"status_id","permalink","post_type","sharetext","headline","link","full_picture","created_time","date","hour","page_total_likes","page_new_likes","post_impressions","post_reach","post_reach_fan_unique","post_reach_viral_unique","comments_on_post","likes_on_post","shares_on_post","total_comments","total_likes","total_shares","comments_on_shares","likes_on_shares","shares_on_shares","link_clicks","photo_view","video_play","other_clicks","post_negative_feedback","post_story_adds","post_stories","post_storytellers","post_consumptions","post_engaged_users","post_engaged_fan","post_video_complete_views_30s_autoplayed","post_video_complete_views_30s_clicked_to_play","post_video_complete_views_30s_organic","post_video_complete_views_30s_paid","post_video_complete_views_30s_unique","post_video_avg_time_watched","post_video_complete_views_organic_unique","post_video_length","post_video_views","post_video_views_autoplayed","post_video_views_clicked_to_play","post_video_views_10s_unique","post_video_views_10s_autoplayed","post_video_views_10s_clicked_to_play","post_video_views_10s_sound_on","post_video_views_sound_on","s0","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40"
"1405630409737397_1821109588189475","https://www.facebook.com/1405630409737397_1821109588189475","video","Stereotypes were made to be broken.","Bad Hombres","https://www.facebook.com/WeAreBadHombres/videos/286189585198542/","https://scontent.xx.fbcdn.net/v/t15.0-10/21076977_286189618531872_2137743246288224256_n.jpg?oh=b06f386c7ea589d0f50adca3b36747b6&oe=5A2B8232","2017-08-24 10:00:00","2017-08-24","10:00","3633725","2506","1696307","1012946","872818","163995","223","16081","1","347","16376","1","124","295","0","59","1","2","74914","78","16724","16724","15612","74976","74473","68900","0","0","0","0","0","0","0","104275","212957","206915","6042","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1405630409737397_1820734708226963","https://www.facebook.com/1405630409737397_1820734708226963","link","“You should care for other people, not just yourself.""","Laith Ashley De La Cruz Talks About His Journey From Health Care Worker To Health Care Advocate","https://wearemitu.com/things-that-matter/laith-ashley-de-la-cruz-is-ready-to-fight-for-immigrant-health-rights/","https://scontent.xx.fbcdn.net/v/t45.1600-4/20865149_6094120486726_9087059215217852416_n.png?oh=70294561040b0f9ef92e72cb0695dbef&oe=5A2BB62A","2017-08-24 09:00:00","2017-08-24","09:00","3633725","2506","117907","79820","76547","609","1","86","10","1","96","10","0","10","0","618","0","0","467","18","107","107","101","1085","1069","1000","15","1","16","0","16","0","17","0","87","83","4","17","16","1","5","18","0.5632","0.5632","0.5747","0.5747","0.8736","1","1","1","0.9885","0.9885","0.977","0.977","0.977","0.908","0.8966","0.8966","0.7931","0.7011","0.7011","0.6322","0.5632","0.5632","0.5632","0.4253","0.4138","0.4138","0.3563","0.3333","0.3333","0.2759","0.2644","0.2644","0.2414","0.2299","0.2299","0.2184","0.2069","0.2069","0.1839","0.1379","0.1264"
"1405630409737397_1820883318212102","https://www.facebook.com/1405630409737397_1820883318212102","video","Surprise someone with this.","","https://www.facebook.com/wearemitu/videos/1820883318212102/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/21078063_1820883488212085_7157249053854531584_n.jpg?oh=a3b2babe75f224eaa26587ebcb095270&oe=5A219352","2017-08-24 08:00:00","2017-08-24","08:00","3633725","2506","1050970","702344","627586","45685","2202","1899","601","3557","2396","618","1355","497","17","54","196","5091","12745","38","6571","6571","5594","18086","15582","12522","20880","1217","22097","0","20616","3147","20764","9706","130927","127506","3421","20616","20880","1217","6511","27595","0.521","1","0.996","0.9787","0.8707","0.64","0.497","0.385","0.3111","0.255","0.2112","0.1824","0.1368","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1405630409737397_1820725141561253","https://www.facebook.com/1405630409737397_1820725141561253","link","""We won on all points.""","Judge Rules Arizona Educators Were Discriminating Against Mexican-American Studies","https://wearemitu.com/things-that-matter/judge-rules-kids-have-the-right-to-learn-about-mexican-american-studies/","https://scontent.xx.fbcdn.net/v/t45.1600-4/c23.12.750.400/p796x416/20862949_6094119186926_2161455322642776064_n.png?oh=e1ea17859805303a2f59031cb107cef3&oe=5A5D393B","2017-08-24 07:00:00","2017-08-24","07:00","3633725","2506","171975","121515","111344","6509","5","884","115","8","960","114","3","76","0","975","11","0","748","10","1082","1082","1001","1734","2225","2001","3","0","3","0","3","0","0","0","10","9","1","3","3","0","1","3","0.7143","1","1","0.8571","0.7143","0.7143","0.7143","0.5714","0.5714","0.5714","0.4286","0.4286","0.2857","0.1429","0.1429","0.1429","0.1429","0.1429","0.1429","0.1429","0.1429","0.1429","0.1429","0.1429","0.1429","0.1429","0.1429","0.1429","0.1429","0.1429","0.1429","0.1429","0.1429","0.1429","0.1429","0.1429","0.1429","0","0","0","0"
"1405630409737397_1820665984900502","https://www.facebook.com/1405630409737397_1820665984900502","photo","Sorry.","","https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1820665871567180/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/20953040_1820665871567180_7035090965839532839_n.jpg?oh=af6272b62a99be3fc3ffb621128f4275&oe=5A302431","2017-08-24 06:00:00","2017-08-24","06:00","3633725","2506","404736","264419","234921","29448","538","4035","434","946","4488","445","408","453","11","51","1277","0","1658","23","5879","5879","5340","2986","6943","6201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1405630409737397_1820665778233856","https://www.facebook.com/1405630409737397_1820665778233856","photo","Explain yourself.","","https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1820665738233860/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/20953744_1820665738233860_5458406019566230989_n.jpg?oh=bf8877580d0e2f753ccebbc5ff251f83&oe=5A343634","2017-08-24 04:00:00","2017-08-24","04:00","3633725","2506","425081","292258","240309","48272","471","4529","783","855","5423","802","384","894","19","10","1836","0","2722","26","7080","7080","6380","4568","8852","7294","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1405630409737397_1820665564900544","https://www.facebook.com/1405630409737397_1820665564900544","photo","Invite us pls.","","https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1820665514900549/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21034492_1820665514900549_7927800420094891187_n.jpg?oh=a65473e4e152b4568d8532a977407696&oe=5A2F554A","2017-08-23 21:00:01","2017-08-23","21:00",NA,NA,"809578","534721","396518","139499","1069","8529","1524","2674","11324","1590","1605","2795","66","33","2500","0","6943","54","15588","15588","13128","9476","18281","13402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1405630409737397_1820751774891923","https://www.facebook.com/1405630409737397_1820751774891923","link","Someone please bring me a Chocoramo.","Here Are 13 Antojitos People Bring Back After Traveling To Colombia","https://wearemitu.com/food/here-are-13-antojitos-you-can-bring-back-for-your-family-when-you-travel-to-colombia/","https://external.xx.fbcdn.net/safe_image.php?d=AQCXGIAVdb9z_Itf&url=https%3A%2F%2Fdd2d9j2i66w9u.cloudfront.net%2Fwp-content%2Fuploads%2F2017%2F08%2F23131217%2Fcolombia-visit-hero-.jpg&_nc_hash=AQDaqsIRumXUIFwU","2017-08-23 20:00:01","2017-08-23","20:00",NA,NA,"408745","292720","260986","22735","180","633","145","332","806","149","152","173","4","3926","48","0","1752","42","1287","1287","1073","5726","5350","4349","3","0","3","0","3","0","2","0","17","15","2","10","9","1","4","6","0.5833","0.8333","1","1","1","0.8333","0.8333","0.75","0.75","0.6667","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.4167","0.3333","0.25","0.25","0.1667","0.1667","0.1667","0.1667","0.1667","0.1667","0.1667","0.1667","0.1667","0.1667","0.1667","0.1667","0.1667","0.1667","0.1667","0.1667","0.1667","0.1667","0.0833"
"1405630409737397_1820666334900467","https://www.facebook.com/1405630409737397_1820666334900467","photo","Turns out I can be vegan.","","https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1820666274900473/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/20994200_1820666274900473_359717163136261598_n.jpg?oh=b0961d7ed61ea2df6871c3f60dcc8d27&oe=5A5E86AC","2017-08-23 19:00:01","2017-08-23","19:00",NA,NA,"539916","351074","282466","66167","1172","4633","503","2152","5407","519","980","774","16","30","2037","0","4927","29","8078","8078","7008","6994","10902","8847","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1405630409737397_1820277864939314","https://www.facebook.com/1405630409737397_1820277864939314","photo","<f0><U+009F><U+0098><U+00A1>","","https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1820277734939327/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/20994117_1820277734939327_5424526270856149756_n.jpg?oh=372b4cc8cafe507dbe7ca37d6fc5f813&oe=5A25A76C","2017-08-23 18:00:00","2017-08-23","18:00",NA,NA,"869818","571333","402062","169370","1273","9149","2003","2964","12660","2080","1691","3511","77","21","3488","0","7688","58","17704","17704","15412","11197","21490","15513","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1405630409737397_1820693881564379","https://www.facebook.com/1405630409737397_1820693881564379","link","¡Bien hecho!","The Most Adorable Moment Of The Little League World Series Comes Via Venezuela And The Dominican Republic","https://wearemitu.com/entertainment/the-venezuelan-little-league-players-showed-the-world-what-sportsmanship-looks-like/","https://external.xx.fbcdn.net/safe_image.php?d=AQDOjV1GtpsKFKEk&url=https%3A%2F%2Fdd2d9j2i66w9u.cloudfront.net%2Fwp-content%2Fuploads%2F2017%2F08%2F23102756%2FSportsmanshipLLWS.jpg&_nc_hash=AQAKPXkA6_xVlI6w","2017-08-23 16:00:06","2017-08-23","16:00",NA,NA,"227096","150890","140172","8031","15","706","92","28","801","92","13","95","0","3146","40","0","1136","20","921","921","825","4322","4291","3887","145","19","164","0","160","0","94","0","360","331","29","209","190","25","158","186","0.6639","1","0.8566","0.7869","0.75","0.7131","0.7008","0.6926","0.6844","0.6762","0.6721","0.6639","0.6475","0.6148","0.6025","0.5943","0.5902","0.5861","0.5656","0.5492","0.5492","0.5451","0.5369","0.5246","0.5246","0.5082","0.5041","0.5","0.5","0.4959","0.4918","0.4836","0.4836","0.459","0.4549","0.4508","0.4262","0.4139","0.3893","0.3566","0.082"
"1405630409737397_1820294304937670","https://www.facebook.com/1405630409737397_1820294304937670","video","Latinos Try Liquor Store Drinks *Everyone featured in this video was over 21 at the time of filming - We DO NOT condone/ promote under age drinking, please drink responsibly*","Latinos Try Liquor Store Drinks","https://www.facebook.com/wearemitu/videos/1820294304937670/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/21077831_1820294328271001_2084135800961761280_n.jpg?oh=3788e06f32018fbd68dfa8755c163298&oe=5A1B6A42","2017-08-23 15:00:00","2017-08-23","15:00",NA,NA,"9520725","4945744","1544260","1717565","3725","19179","9316","9944","27866","9470","6219","8687","154","93","428","86853","354069","316","47280","47280","38978","441443","342634","118848","435130","56115","490472","773","482482","34095","269743","228649","1192352","1120914","71438","663152","613636","62614","502988","657429","0.8104","1","0.7765","0.6869","0.6403","0.5991","0.5814","0.5721","0.5658","0.5587","0.5526","0.5461","0.5348","0.5193","0.5103","0.4995","0.4915","0.4869","0.4801","0.4708","0.4688","0.4644","0.4614","0.4587","0.4568","0.4513","0.4415","0.4367","0.4315","0.4268","0.423","0.4193","0.4159","0.4115","0.406","0.4007","0.3698","0.3503","0.3311","0.2878","0.0456"
"1405630409737397_1820271434939957","https://www.facebook.com/1405630409737397_1820271434939957","video","<f0><U+009F><U+0094><U+00A5><f0><U+009F><U+0094><U+00A5><f0><U+009F><U+0094><U+00A5><f0><U+009F><U+0094><U+00A5><f0><U+009F><U+0094><U+00A5><f0><U+009F><U+0094><U+00A5>","","https://www.facebook.com/wearemitu/videos/1820271434939957/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/21034022_1820272001606567_5753128050409603072_n.jpg?oh=5b10509139173f57a525ce49f9c5649c&oe=5A2FACEB","2017-08-23 14:00:00","2017-08-23","14:00",NA,NA,"402756","270312","256997","7912","269","843","108","467","904","114","198","61","6","61","31","2235","4630","10","1485","1485","1273","6957","6058","5345","1788","92","1880","0","1880","3775","1905","29374","63333","61374","1959","21546","20493","1338","6128","13790","0.4984","1","0.9932","0.9783","0.8708","0.7785","0.7102","0.5795","0.4942","0.4194","0.3771","0.3358","0.3035","0.2388","0.1931","0.1637","0.1442","0.1072","0.088","0.0752","0.0678","0.0623","0.0576","0.0518","0.0465","0.0431","0.0396","0.0372","0.0343","0.0326","0.0307","0.0294","0.0098","","","","","","","",""
"1405630409737397_1820604588239975","https://www.facebook.com/1405630409737397_1820604588239975","link","He hinted he will pardon Sheriff Joe Arpaio.","Here's President Trump's Super Defensive Arizona Speech In A Nutshell","https://wearemitu.com/things-that-matter/trump-arizona-speech-in-a-nutshell/","https://external.xx.fbcdn.net/safe_image.php?d=AQBuUNSdqoFez7kc&url=https%3A%2F%2Fdd2d9j2i66w9u.cloudfront.net%2Fwp-content%2Fuploads%2F2017%2F08%2F23085257%2FScreen-Shot-2017-08-23-at-11.52.45-AM.png&_nc_hash=AQCuP_cZGtdTT9rI","2017-08-23 13:00:00","2017-08-23","13:00",NA,NA,"199726","128068","124695","1200","14","147","13","45","163","13","31","16","0","1789","2","0","1874","35","221","221","196","3665","3072","2963","24","0","24","0","24","0","26","0","316","296","20","208","189","19","72","94","0.4968","0.5064","0.9295","1","1","0.9904","0.9167","0.9006","0.8462","0.7917","0.7436","0.7436","0.7083","0.6891","0.6827","0.6667","0.6282","0.5064","0.4808","0.3942","0.359","0.359","0.3397","0.3013","0.2949","0.2532","0.2468","0.234","0.234","0.1955","0.1314","0.1314","0.109","0.1058","0.1026","0.0994","0.0962","0.0865","0.0833","0.0833","0.0417"
"1405630409737397_1820270454940055","https://www.facebook.com/1405630409737397_1820270454940055","video","Don't facetime me without an appointment.","","https://www.facebook.com/wearemitu/videos/1820270454940055/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/21055423_1820270951606672_4671498076588867584_n.jpg?oh=03722cffdaf098a2bf6b949ec1c182da&oe=5A2FA08F","2017-08-23 12:00:00","2017-08-23","12:00",NA,NA,"583467","362885","332537","27269","463","2945","324","833","3222","335","370","277","11","34","74","8175","15839","32","4390","4390","4017","24122","18178","16377","10971","702","11673","0","11673","7607","12424","26494","150417","142563","7854","97399","90589","6810","21275","29594","0.4827","1","0.9977","0.991","0.9064","0.8461","0.7986","0.7475","0.7083","0.6793","0.6619","0.5866","0.4431","0.3639","0.323","0.2936","0.2585","0.2313","0.215","0.2022","0.1761","0.1414","0.1233","0.1118","0.1041","0.0934","0.0863","0.0799","0.0258","","","","","","","","","","","",""
